reward,distance_to_goal,distance_to_goal_reward,success,did_multi_agents_collide,num_steps,spl,psc,human_collision,episode_id
9.221982955932615,2.332226753234864,0.1905088424682617,0.0,1.0,64.0,0.0,0.953125,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 15
12.604334831237791,0.0954033210873603,0.1674065813422203,1.0,0.0,122.0,0.8673295819175623,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 20
5.787540435791016,0.1554797887802124,0.0773632079362869,1.0,0.0,53.0,0.9519398624695304,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 10
6.263463497161865,0.1848634332418441,0.2039731591939926,1.0,0.0,38.0,1.0,0.8947368421052632,0.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 15
5.801364898681641,10.80615520477295,0.2069807052612304,0.0,1.0,73.0,0.0,0.958904109589041,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 14
4.33990478515625,6.121034622192383,-0.0,0.0,1.0,68.0,0.0,0.8823529411764706,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 14
-4.746716976165772,9.991275787353516,-0.2070684432983398,0.0,0.0,500.0,0.0,0.952,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 9
15.13409423828125,0.1826004981994629,0.1949943006038665,1.0,0.0,119.0,0.966390966024778,1.0,0.0,data/scene_datasets/hm3d/val/00876-mv2HUxq3B53/mv2HUxq3B53.basis.glb 23
6.429032325744629,0.1325511336326599,0.1535436511039734,1.0,0.0,48.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 19
8.677051544189453,0.1051645874977111,0.1922943890094757,1.0,0.0,64.0,0.9870550609462236,0.859375,0.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 12
6.572026252746582,3.587542057037353,-0.0,0.0,1.0,106.0,0.0,0.9528301886792452,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 13
-6.083732604980469,10.157331466674805,-0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 6
6.649508476257324,0.1261604726314544,0.2067756950855255,1.0,0.0,81.0,0.9424276555167014,1.0,0.0,data/scene_datasets/hm3d/val/00831-yr17PDCnDDW/yr17PDCnDDW.basis.glb 24
5.179344177246094,0.0541673749685287,0.1851734519004821,1.0,0.0,48.0,0.9803994519112184,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 18
0.2004466503858566,7.860152244567871,0.2048254013061523,0.0,1.0,88.0,0.0,0.9545454545454546,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 10
16.824068069458008,0.1213628724217414,0.192890428006649,1.0,0.0,132.0,0.9591468473661956,0.9090909090909092,0.0,data/scene_datasets/hm3d/val/00876-mv2HUxq3B53/mv2HUxq3B53.basis.glb 22
5.134113311767578,0.1212748289108276,0.2035146355628967,1.0,0.0,34.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 17
8.25864028930664,5.826535224914551,-0.0,0.0,1.0,101.0,0.0,0.693069306930693,1.0,data/scene_datasets/hm3d/val/00831-yr17PDCnDDW/yr17PDCnDDW.basis.glb 23
4.420873641967773,4.709784984588623,-0.0,0.0,1.0,63.0,0.0,0.6349206349206349,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 12
12.402362823486328,0.1328669488430023,0.1734145879745483,1.0,0.0,74.0,0.9850978395570495,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 16
